GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Turbo Pressure Control(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Sat Nov 02 15:36:07 GMT+05:30 2019,02-Nov-2019 15:36:06.645,78.37601037,17.46831987,0.0,3.216,512.5291748046875,0.0,0.96669507,-0.78739393,9.90210915,0.04152026,-,14.90196133,0.01145247,0.09536736,-0.07538066,0.90377301,14.50980377,7.45098066,-,-,-,-,5,0.625,13.63354778,204.64678955,-,-,64,-,37.25490189,27.84313774,-,-,772,0.18446501,0.23596174,0.0039327,20.3229866,-5.46875,3.125,-,2.34375,3.21600008,512.5291748,0,17.46831894,78.37600708,-,0,-,51,5.94654703,0,11.2972784,8.85150528,0,31.91321754,0.09,0.45499998,4.70588255,54,0,0,14.90196133,1.5,-,11.59207058,8.62640762,32.74596024,-,23,4.7670002,18.97400093,-7.68700075,-,13.82900047,9.19999981,-
Sat Nov 02 15:36:08 GMT+05:30 2019,02-Nov-2019 15:36:07.649,78.37601035,17.46831986,0.0,3.216,512.5279541015625,0.0,0.98825443,-0.82212836,10.10931873,0.04437177,-,14.90196133,0.00345509,0.09964064,-0.07635741,0.89522648,14.90196133,7.45098066,-,-,-,-,5,0.625,13.63354778,204.64678955,-,-,65,-,37.25490189,27.84313774,-,-,772,0.2431954,0.23249836,0.00387497,20.32094955,-5.46875,3.125,-,2.34375,3.21600008,512.5279541,0,17.46831894,78.37600708,-,0,-,51,5.94654703,0,11.29704094,8.85169125,0,31.91254616,0.09,0.45499998,4.70588255,56,0,0,14.90196133,1.5,-,11.51321316,8.68549252,32.52320099,-,24,4.7670002,20.16300011,-7.68700075,-,13.82900047,9.19999981,-
Sat Nov 02 15:36:09 GMT+05:30 2019,02-Nov-2019 15:36:08.646,78.37601032,17.46831986,0.0,3.216,512.5352172851562,0.0,0.94274032,-0.75625271,9.70328522,0.04141567,-,14.90196133,0.04441259,0.09890807,-0.08343885,0.93600571,14.90196133,7.45098066,-,-,-,-,5,0.55555558,13.63354778,204.64678955,-,-,65,-,37.25490189,27.84313774,-,-,766,0.2431954,0.23249836,0.00387497,20.32094955,-5.46875,3.125,-,1.5625,3.21600008,512.53521729,0,17.46831894,78.37600708,-,0,-,51,5.94654703,0,11.29704094,8.85169125,0,31.91254616,0.09,0.45499998,4.70588255,56,0,0,14.90196133,2,-,11.51321316,8.68549252,32.52320099,-,25,4.7670002,21.10300064,-7.68700075,-,13.82900047,9.19999981,-
Sat Nov 02 15:36:10 GMT+05:30 2019,02-Nov-2019 15:36:09.644,78.37601031,17.46831986,0.0,3.216,512.5372924804688,0.0,0.97388154,-0.78859168,10.04583836,0.04148594,-,14.50980377,0.01747193,0.10025111,-0.07977603,0.90902305,14.90196133,7.45098066,-,-,-,-,5,0.55555558,13.63354778,204.64678955,-,-,65,-,37.25490189,27.84313774,-,-,766,0.2431954,0.23249836,0.00387497,20.32094955,-5.46875,0,-,1.5625,3.21600008,512.53729248,0,17.46831894,78.37600708,-,0,-,51,5.94654703,0,11.29704094,8.85169125,0,31.91254616,0.84499997,0.45499998,4.70588255,56,0,0,14.90196133,2,-,11.51321316,8.68549252,32.52320099,-,26,4.7670002,22.09799957,-7.68700075,-,13.71100044,13.89999962,-
Sat Nov 02 15:36:11 GMT+05:30 2019,02-Nov-2019 15:36:10.644,78.37601028,17.46831985,0.0,3.216,512.5411987304688,0.0,0.89722621,-0.81254649,10.01110458,0.04179373,-,14.50980377,0.02323291,0.10464648,-0.07806672,0.91451722,14.90196133,7.45098066,-,-,-,-,5,0.5,13.63354778,204.64678955,-,-,65,-,37.25490189,27.84313774,-,-,761.5,0.30688894,0.23631799,0.00393863,20.31873894,-5.46875,0,-,1.5625,3.21600008,512.54119873,0,17.46831894,78.37600708,-,0,-,51,6.09158516,0,11.29680443,8.85187721,0,31.91187668,0.84499997,0.45499998,4.70588255,59,0,0,14.90196133,2,-,11.44468212,8.73750114,32.32960892,-,27,4.7670002,23.15099907,-7.54196262,-,13.71100044,13.89999962,-
Sat Nov 02 15:36:12 GMT+05:30 2019,02-Nov-2019 15:36:11.645,78.37601027,17.46831985,0.0,3.216,512.540283203125,0.0,0.89722621,-0.84608316,10.0123024,0.04218525,-,14.50980377,0.01990256,0.10134995,-0.07525857,0.91170913,14.90196133,7.45098066,-,-,-,-,5,0.5,13.63354778,204.64678955,-,-,65,-,38.03921509,27.84313774,-,-,761.5,0.30688894,0.23631799,0.00393863,20.31873894,-5.46875,3.90625,-,2.34375,3.21600008,512.5402832,0,17.46831894,78.37600708,-,0,-,51,6.09158516,0,11.29680443,8.85187721,0,31.91187668,0.09,0.45499998,4.70588255,59,0,0,14.90196133,0.5,-,11.44468212,8.73750114,32.32960892,-,28,4.7670002,24.10400009,-7.54196262,-,13.68799973,13.89999962,-
Sat Nov 02 15:36:13 GMT+05:30 2019,02-Nov-2019 15:36:12.645,78.37601026,17.46831985,0.0,3.216,512.545166015625,0.0,0.95950866,-0.83410573,9.99792957,0.04151681,-,14.50980377,0.02959576,0.08938477,-0.08026441,0.92220914,14.50980377,7.45098066,-,-,-,-,5,0.5,13.63354778,204.64678955,-,-,65,-,38.03921509,27.84313774,-,-,761.5,0.30688894,0.23631799,0.00393863,20.31873894,-5.46875,3.90625,-,2.34375,3.21600008,512.54516602,0,17.46831894,78.37600708,-,0,-,51,6.09158516,0,11.29680443,8.85187721,0,31.91187668,0.09,0.45499998,4.70588255,59,0,0,14.90196133,0.5,-,11.44468212,8.73750114,32.32960892,-,29,4.7670002,25.13299942,-7.54196262,-,13.68799973,13.80000019,-
Sat Nov 02 15:36:14 GMT+05:30 2019,02-Nov-2019 15:36:13.646,78.37601029,17.46831984,0.0,3.216,512.5552978515625,0.0,0.98585892,-0.80895317,9.82545471,0.04117657,-,14.50980377,0.03350529,0.09732087,-0.08075278,0.92538357,14.50980377,7.45098066,-,-,-,-,5,0.45454547,13.63354778,204.64678955,-,-,65,-,37.25490189,27.84313774,-,-,773.5,0.37069356,0.2349297,0.00391549,20.31652451,-5.46875,3.90625,-,2.34375,3.21600008,512.55529785,0,17.46831894,78.37600708,-,0,-,51,6.09158516,0,11.29656696,8.85206223,0,31.9112072,0.09,0.45499998,4.70588255,62,0,0,14.90196133,0.5,-,11.38412762,8.78397751,32.15855408,-,30,4.7670002,26.06299973,-7.54196262,-,13.68799973,13.80000019,-
Sat Nov 02 15:36:15 GMT+05:30 2019,02-Nov-2019 15:36:14.646,78.37601032,17.46831983,0.0,3.216,512.5606689453125,0.0,0.88524878,-0.80536002,10.02547646,0.04119804,-,14.50980377,0.0183446,0.1024488,-0.0803865,0.90963346,14.50980377,7.45098066,-,-,-,-,5,0.45454547,13.63354778,204.64678955,-,-,65,-,37.25490189,27.84313774,-,-,773.5,0.37069356,0.2349297,0.00391549,20.31652451,-5.46875,0.78125,-,2.34375,3.21600008,512.56066895,0,17.46831894,78.37600708,-,0,-,51,6.09158516,0,11.29656696,8.85206223,0,31.9112072,0.81999999,0.45499998,4.70588255,62,0,0,14.90196133,3,-,11.38412762,8.78397751,32.15855408,-,31,4.7670002,27.08099937,-7.54196262,-,13.66399956,13.80000019,-
Sat Nov 02 15:36:16 GMT+05:30 2019,02-Nov-2019 15:36:15.644,78.37601034,17.46831982,0.0,3.216,512.5696411132812,0.0,0.96070641,-0.76703233,9.86617756,0.04198309,-,14.90196133,0.03369883,0.10122786,-0.08600281,0.92477316,14.50980377,7.45098066,-,-,-,-,5,0.45454547,13.63354778,204.64678955,-,-,66,-,37.25490189,28.23529434,-,-,773.5,0.37069356,0.2349297,0.00391549,20.31652451,-5.46875,0.78125,-,2.34375,3.21600008,512.56964111,0,17.46831894,78.37600708,-,0,-,51,6.09158516,0,11.29656696,8.85206223,0,31.9112072,0.81999999,0.45499998,4.70588255,65,0,0,14.90196133,3,-,11.38412762,8.78397751,32.15855408,-,32,4.7670002,28.14500046,-7.54196262,-,13.66399956,13.80000019,-
Sat Nov 02 15:36:17 GMT+05:30 2019,02-Nov-2019 15:36:16.644,78.37601036,17.46831982,0.0,3.216,512.5660400390625,0.0,1.01340687,-0.8628515,9.98954487,0.04172635,-,14.90196133,0.031082,0.09744295,-0.07745625,0.92318594,14.50980377,7.45098066,-,-,-,-,5,0.41666666,13.63354778,204.64678955,-,-,66,-,37.64706039,28.23529434,-,-,770.5,0.43170097,0.23863183,0.0039772,20.31440735,-5.46875,0.78125,-,3.90625,3.21600008,512.56604004,0,17.46831894,78.37600708,-,0,-,51,6.09158516,0,11.29633045,8.85224819,0,31.91053772,0.81999999,0.45499998,4.70588255,65,0,0,14.90196133,1.5,-,11.32991791,8.82600594,32.00541687,-,33,4.7670002,29.04599953,-7.54196262,-,13.66399956,13.80000019,-
Sat Nov 02 15:36:18 GMT+05:30 2019,02-Nov-2019 15:36:17.645,78.37601036,17.46831982,0.0,9.648001,512.5674438476562,0.0,1.05053687,-0.79697579,9.94283295,0.0410592,-,14.90196133,0.02948615,0.10220461,-0.08368304,0.92062205,14.50980377,7.45098066,-,-,-,-,5,0.41666666,13.63354778,204.64678955,-,-,66,-,37.64706039,28.23529434,-,-,770.5,0.43170097,0.23863183,0.0039772,20.31440735,-5.46875,5.46875,-,3.90625,9.64800072,512.56744385,0,17.46831894,78.37600708,-,0,-,51,6.09158516,0,11.29633045,8.85224819,0,31.91053772,0.61500001,0.45499998,4.70588255,65,0,0,14.90196133,1.5,-,11.32991791,8.82600594,32.00541687,-,34,4.7670002,30.08099937,-7.54196262,-,13.64000034,13.89999962,-
Sat Nov 02 15:36:19 GMT+05:30 2019,02-Nov-2019 15:36:18.644,78.37601037,17.46831981,0.0,9.648001,512.5726928710938,0.0,0.99903405,-0.76823008,9.91528511,0.04117878,-,14.90196133,0.02022621,0.08401265,-0.08551444,0.91280794,14.90196133,7.45098066,-,-,-,-,5,0.41666666,13.63354778,204.64678955,-,-,66,-,37.64706039,27.45098114,-,-,770,0.49495086,0.2320466,0.00386744,20.31221199,-5.46875,5.46875,-,3.90625,9.64800072,512.57269287,0,17.46831894,78.37600708,-,0,-,51,5.94654703,0,11.29609299,8.85243416,0,31.90986824,0.61500001,0.45499998,4.70588255,67,0,0,14.90196133,1.5,-,11.28087044,8.86437988,31.86686516,-,35,4.7670002,31.15299988,-7.68700075,-,13.64000034,13.89999962,-
Sat Nov 02 15:36:20 GMT+05:30 2019,02-Nov-2019 15:36:19.650,78.37601039,17.4683198,0.0,9.648001,512.5779418945312,0.0,0.96789283,-0.81134868,10.11410999,0.0419328,-,14.90196133,0.01724382,0.10098368,-0.07745625,0.90890098,14.90196133,7.45098066,-,-,-,-,5,0.38461539,13.63354778,204.64678955,-,-,66,-,37.25490189,27.45098114,-,-,770,0.49495086,0.2320466,0.00386744,20.31221199,-5.46875,5.46875,-,0.78125,9.64800072,512.57794189,0,17.46831894,78.37600708,-,0,-,51,5.94654703,0,11.29609299,8.85243416,0,31.90986824,0.61500001,0.45499998,4.70588255,67,0,0,14.90196133,3,-,11.28087044,8.86437988,31.86686516,-,36,4.7670002,32.06200027,-7.68700075,-,13.73499966,13.89999962,-
Sat Nov 02 15:36:21 GMT+05:30 2019,02-Nov-2019 15:36:20.644,78.37601038,17.46831981,0.0,9.648001,512.5836791992188,0.0,0.90800589,-0.79218483,9.98116112,0.04075971,-,14.50980377,0.01519631,0.09341387,-0.08514816,0.90694755,14.90196133,7.45098066,-,-,-,-,5,0.38461539,13.63354778,204.64678955,-,-,66,-,37.25490189,27.45098114,-,-,770,0.49495086,0.2320466,0.00386744,20.31221199,-5.46875,-0.78125,-,0.78125,9.64800072,512.5836792,0,17.46831894,78.37600708,-,0,-,51,5.94654703,0,11.29609299,8.85243416,0,31.90986824,0.54500002,0.44999999,4.70588255,67,0,0,14.90196133,3,-,11.28087044,8.86437988,31.86686516,-,37,4.7670002,33.12900162,-7.68700075,-,13.73499966,13.89999962,-
Sat Nov 02 15:36:22 GMT+05:30 2019,02-Nov-2019 15:36:21.645,78.37601038,17.46831981,0.0,9.648001,512.589111328125,0.0,0.95471764,-0.76463687,9.922472,0.04021199,-,14.50980377,0.01331109,0.09915227,-0.08649118,0.90438348,14.90196133,7.45098066,-,-,-,-,5,0.35714287,13.63354778,204.64678955,-,-,66,-,37.25490189,27.84313774,-,-,765,0.55671036,0.23755202,0.0039592,20.31007004,-5.46875,-0.78125,-,0.78125,9.64800072,512.58911133,0,17.46831894,78.37600708,-,0,-,51,6.09158516,0,11.29585648,8.85261917,0,31.90919876,0.54500002,0.44999999,4.70588255,70,0,0,14.90196133,3,-,11.23610497,8.89969635,31.74040985,-,38,4.7670002,34.06200027,-7.54196262,-,13.73499966,13.89999962,-
Sat Nov 02 15:36:23 GMT+05:30 2019,02-Nov-2019 15:36:22.648,78.37601037,17.46831981,0.0,9.648001,512.590576171875,0.0,1.01819789,-0.78140521,9.81227875,0.04092633,-,14.50980377,0.03576022,0.09756505,-0.08441559,0.92733723,14.90196133,7.45098066,-,-,-,-,5,0.35714287,13.63354778,204.64678955,-,-,66,-,37.25490189,27.84313774,-,-,765,0.55671036,0.23755202,0.0039592,20.31007004,-5.46875,5.46875,-,4.6875,9.64800072,512.59057617,0,17.46831894,78.37600708,-,0,-,51,6.09158516,0,11.29585648,8.85261917,0,31.90919876,0.75,0.51499999,4.70588255,70,0,0,14.90196133,5,-,11.23610497,8.89969635,31.74040985,-,39,4.7670002,35.08200073,-7.54196262,-,13.73499966,13.89999962,-
Sat Nov 02 15:36:24 GMT+05:30 2019,02-Nov-2019 15:36:23.644,78.37600858,17.4683207,0.26,9.648001,513.0132446289062,121.5,0.86608499,-0.74667078,9.97876549,0.04150447,-,14.90196133,0.01928777,0.09353595,-0.06854342,0.91231954,14.50980377,7.45098066,-,-,-,-,5,0.35714287,13.63354778,204.64678955,-,-,66,-,37.25490189,27.84313774,-,-,765,0.55671036,0.23755202,0.0039592,20.31007004,-5.46875,5.46875,-,4.6875,9.64800072,513.01324463,121.5,17.46832085,78.37600708,-,0,-,51,6.09158516,0,11.29585648,8.85261917,0,31.90919876,0.75,0.51499999,4.70588255,70,0.93599993,0,14.90196133,5,-,11.23610497,8.89969635,31.74040985,-,40,4.7670002,35.81900024,-7.54196262,-,13.73499966,13.89999962,-
Sat Nov 02 15:36:25 GMT+05:30 2019,02-Nov-2019 15:36:24.645,78.37600811,17.46832319,0.31,9.648001,513.7724609375,121.5,0.95591545,-0.81613964,9.91648293,0.03867496,-,14.90196133,0.01929034,0.09744295,-0.08319466,0.91085452,14.50980377,7.45098066,-,-,-,-,5,0.35714287,13.63354778,204.64678955,-,-,67,-,37.25490189,27.84313774,-,-,765,0.55671036,0.23755202,0.0039592,20.31007004,-5.46875,5.46875,-,4.6875,9.64800072,513.77246094,121.5,17.46832275,78.37600708,-,0,-,51,6.09158516,0,11.29585648,8.85261917,0,31.90919876,0.75,0.51499999,4.70588255,70,1.11599994,0,14.90196133,5,-,11.23610497,8.89969635,31.74040985,-,41,4.7670002,37.06600189,-7.54196262,-,13.73499966,13.89999962,-
Sat Nov 02 15:36:26 GMT+05:30 2019,02-Nov-2019 15:36:25.645,78.37600657,17.46832573,0.24,9.648001,513.7600708007812,121.6,0.87087595,-0.80176675,10.01948833,0.04745787,-,14.90196133,0.01847605,0.09524526,-0.08465979,0.91012186,14.50980377,7.45098066,-,-,-,-,5,0.33333334,13.63354778,204.64678955,-,-,67,-,76.07843018,27.84313774,-,-,233,0.73986876,0.52259243,0.00870987,20.30371475,-5.46875,5.46875,-,0,9.64800072,513.7600708,121.59999847,17.46832657,78.37600708,-,1.11599994,-,51,13.48850918,0,11.29561996,8.85280514,0,31.90853119,0.75,0.51499999,4.70588255,70,0.86399996,0,14.90196133,-25,-,11.19494724,8.93241501,31.62414551,-,42,4.7670002,37.94400024,-0.1450386,-,13.73499966,13.89999962,-
Sat Nov 02 15:36:27 GMT+05:30 2019,02-Nov-2019 15:36:26.648,78.37600745,17.46832866,0.0,9.648001,515.0020141601562,0.0,0.94753128,-0.80176675,9.97397423,0.04493946,-,14.90196133,0.02165362,0.09964065,-0.08282839,0.91305214,14.50980377,7.45098066,-,-,-,-,5,0.33333334,13.63354778,204.64678955,-,-,67,-,76.07843018,27.84313774,-,-,233,0.73986876,0.52259243,0.00870987,20.30371475,-4.6875,0,-,0,9.64800072,515.00201416,0,17.46832848,78.37600708,-,1.11599994,-,51,13.48850918,0,11.29561996,8.85280514,0,31.90853119,0.95499998,0.70999998,4.70588255,70,0,0,15.29411793,-25,-,11.19494724,8.93241501,31.62414551,-,43,4.7670002,39.16699982,-0.1450386,-,12.29800034,12.39999962,-
Sat Nov 02 15:36:28 GMT+05:30 2019,02-Nov-2019 15:36:27.644,78.3760063,17.46833088,0.0,9.648001,515.29150390625,0.0,0.97028828,-0.80775547,9.93564701,0.04025972,-,13.33333397,0.01307907,0.09805343,-0.08356094,0.90450561,14.90196133,7.45098066,-,-,-,-,5,0.33333334,13.63354778,204.64678955,-,-,67,-,76.07843018,13.33333302,-,-,233,0.73986876,0.52259243,0.00870987,20.30371475,-4.6875,0,-,0,9.64800072,515.29150391,0,17.46833038,78.37600708,-,1.11599994,-,51,13.48850918,0,11.29561996,8.85280514,0,31.90853119,0.95499998,0.70999998,3.52941179,2,0,0,15.29411793,-25,-,11.19494724,8.93241501,31.62414551,-,44,4.7670002,40.08100128,-0.1450386,-,12.29800034,12.39999962,-
Sat Nov 02 15:36:29 GMT+05:30 2019,02-Nov-2019 15:36:28.643,78.37601208,17.46833068,0.0,9.648001,515.7901000976562,0.0,0.90561044,-0.82332611,9.99792957,0.04047571,-,13.33333397,0.02711585,0.09231503,-0.08392722,0.91915691,14.90196133,7.45098066,-,-,-,-,5,0.3125,13.63354778,204.64678955,-,-,67,-,19.2156868,13.33333302,-,-,813.5,0.75341904,0.04621026,0.00077017,20.30324364,-4.6875,0,-,0,9.64800072,515.7901001,0,17.46833038,78.37601471,-,0,-,51,3.91601896,0,11.29538345,8.85299015,0,31.90786171,0.95499998,0.70999998,3.52941179,2,0,0,15.29411793,0,-,11.15686893,8.96290112,31.51658058,-,45,4.7670002,40.9129982,-9.7175293,-,12.29800034,12.39999962,-
Sat Nov 02 15:36:30 GMT+05:30 2019,02-Nov-2019 15:36:29.643,78.3760155,17.46833106,0.0,9.648001,516.0257568359375,0.0,0.97388148,-0.81494188,9.90570354,0.03701907,-,13.33333397,0.02600139,0.09719877,-0.08551444,0.91744757,14.90196133,7.45098066,-,-,-,-,5,0.3125,13.63354778,204.64678955,-,-,67,-,19.2156868,13.33333302,-,-,813.5,0.75341904,0.04621026,0.00077017,20.30324364,-4.6875,0,-,0,9.64800072,516.02575684,0,17.46833038,78.37601471,-,0,-,51,3.91601896,0,11.29538345,8.85299015,0,31.90786171,0.91999996,0.67500001,3.52941179,2,0,0,12.54901981,0,-,11.15686893,8.96290112,31.51658058,-,46,4.7670002,42.11700058,-9.7175293,-,12.34500027,12.10000038,-
Sat Nov 02 15:36:31 GMT+05:30 2019,02-Nov-2019 15:36:30.649,78.37602028,17.46833214,0.0,9.648001,516.6046142578125,0.0,0.95950866,-0.79817355,9.98235893,0.04344658,-,13.72549057,0.03134063,0.0848673,-0.07953184,0.92440677,14.90196133,7.45098066,-,-,-,-,5,0.3125,13.63354778,204.64678955,-,-,68,-,19.2156868,22.74509811,-,-,813.5,0.81364197,0.21511902,0.00358532,20.30115509,-4.6875,0,-,0,9.64800072,516.60461426,0,17.46833229,78.37602234,-,0,-,51,5.22135878,0,11.29514694,8.85317612,0,31.90719414,0.91999996,0.67500001,3.52941179,4,0,0,12.54901981,0,-,11.12145042,8.99144554,31.41652679,-,47,4.7670002,43.06700134,-8.41218948,-,12.34500027,12.10000038,-
Sat Nov 02 15:36:32 GMT+05:30 2019,02-Nov-2019 15:36:31.645,78.37602538,17.46833012,0.0,9.648001,517.1663208007812,0.0,0.72594953,-0.47837716,9.96918297,0.04123544,-,13.72549057,0.02095919,0.07229166,-0.04961889,0.9168371,14.90196133,7.45098066,-,-,-,-,5,0.29411766,13.63354778,204.64678955,-,-,68,-,54.11764908,22.74509811,-,-,752,0.81364197,0.21511902,0.00358532,20.30115509,-4.6875,0,-,-0.78125,9.64800072,517.1663208,0,17.46833038,78.37602234,-,0,-,51,5.22135878,0,11.29514694,8.85317612,0,31.90719414,0.91999996,0.67500001,3.52941179,4,0,0,22.35294151,19.5,-,11.12145042,8.99144554,31.41652679,-,48,4.7670002,44.03900146,-8.41218948,-,12.34500027,12.10000038,-
Sat Nov 02 15:36:33 GMT+05:30 2019,02-Nov-2019 15:36:32.644,78.3760247,17.46832973,0.0,9.648001,517.027587890625,0.0,0.78344095,-0.41609472,9.99912643,0.04143397,-,19.2156868,0.02820572,0.08633243,-0.04327002,0.92330807,22.35294151,7.45098066,-,-,-,-,5,0.29411766,13.63354778,204.64678955,-,-,68,-,54.11764908,22.74509811,-,-,752,0.81364197,0.21511902,0.00358532,20.30115509,-7.03125,-5.46875,-,-0.78125,9.64800072,517.02758789,0,17.46833038,78.37602234,-,0,-,51,5.22135878,0,11.29514694,8.85317612,0,31.90719414,0.61000001,0.64999998,9.01960754,4,0,0,22.35294151,19.5,-,11.12145042,8.99144554,31.41652679,-,49,4.7670002,45.14099884,-8.41218948,-,13.52299976,13.80000019,-
Sat Nov 02 15:36:34 GMT+05:30 2019,02-Nov-2019 15:36:33.644,78.37602362,17.46832818,0.0,9.648001,516.7059936523438,0.0,0.81697774,-0.29033208,10.04583836,0.04070979,-,19.2156868,0.01712552,0.06960559,-0.02214781,0.91415101,22.35294151,11.37254906,-,-,-,-,3.5,0.3888889,13.63354778,204.64678955,-,-,68,-,54.11764908,29.80392075,-,-,1526.5,0.88036883,0.24857023,0.00414284,20.29883957,-7.03125,-5.46875,-,-0.78125,9.64800072,516.70599365,0,17.46832848,78.37602234,-,2,-,51,6.52669811,0,11.29491043,8.85336113,0,31.90652657,0.61000001,0.64999998,9.01960754,7,0,2,22.35294151,19.5,-,11.08835125,9.01828575,31.32302475,-,50,4.89499998,45.93399811,-7.10684967,-,13.52299976,13.80000019,-
Sat Nov 02 15:36:35 GMT+05:30 2019,02-Nov-2019 15:36:34.645,78.37602814,17.4683285,0.84,9.648001,516.4692993164062,120.5,0.88884199,-0.06156391,10.16681099,0.04146752,-,19.2156868,0.02800908,0.09402434,-0.02410131,0.92306387,22.35294151,11.37254906,-,-,-,-,3.5,0.3888889,13.63354778,204.64678955,-,-,68,-,43.52941132,29.80392075,-,-,1526.5,0.88036883,0.24857023,0.00414284,20.29883957,-7.03125,-3.90625,-,-3.125,9.64800072,516.46929932,120.5,17.46832848,78.37602997,-,2,-,51,6.52669811,0,11.29491043,8.85336113,0,31.90652657,0.82999998,0.60499996,9.01960754,7,3.02399993,2,16.07843208,11,-,11.08835125,9.01828575,31.32302475,-,51,5.97800016,45.93399811,-7.10684967,-,13.40499973,13.80000019,-
Sat Nov 02 15:36:36 GMT+05:30 2019,02-Nov-2019 15:36:35.645,78.37603828,17.46832805,1.13,9.648001,517.0922241210938,122.0,0.32231137,0.56245828,9.72963524,0.04142129,-,21.96078491,0.00475784,0.0326112,0.05171888,0.90255207,31.37254906,15.68627453,-,-,-,-,3.5,0.3888889,13.63354778,204.64678955,-,-,68,-,43.52941132,62.35293961,-,-,1526.5,0.88036883,0.24857023,0.00414284,20.29883957,-6.25,-3.90625,-,-3.125,9.64800072,517.09222412,122,17.46832848,78.3760376,-,2,-,51,6.52669811,0,11.29491043,8.85336113,0,31.90652657,0.82999998,0.60499996,10.98039246,7,4.06799984,2,16.07843208,11,-,11.08835125,9.01828575,31.32302475,-,52,6.92299986,45.93399811,-7.10684967,-,13.40499973,13.5,-
Sat Nov 02 15:36:37 GMT+05:30 2019,02-Nov-2019 15:36:36.646,78.37604817,17.46832923,1.15,9.648001,516.53515625,124.1,0.28518146,0.37920412,9.82066345,0.04883068,-,21.96078491,0.03777849,0.0151518,0.0650271,0.93527323,31.37254906,15.68627453,-,-,-,-,6.33333349,1,13.63354778,204.64678955,-,-,69,-,70.58823395,62.35293961,-,-,1469,1.1093365,0.8633886,0.01438981,20.29089355,-6.25,-3.90625,-,1.5625,9.64800072,516.53515625,124.09999847,17.46832848,78.37604523,-,7.93200016,-,51,11.16790581,0.5095396,11.29017353,8.85707569,1.43937743,31.89314651,0.82999998,0.60499996,10.98039246,10,4.13999987,12,16.07843208,11,-,10.46606827,9.55448818,29.56516457,0.00521694,53,7.98400021,45.93399811,-2.46564198,-,13.40499973,13.5,-
Sat Nov 02 15:36:38 GMT+05:30 2019,02-Nov-2019 15:36:37.644,78.37607476,17.4683303,3.13,9.648001,516.8226318359375,121.1,1.25295472,-1.64138198,9.45295715,0.00532699,-,21.96078491,0.08224095,0.04677407,-0.09235169,0.97690719,31.37254906,15.68627453,-,-,-,-,6.33333349,1,13.63354778,204.64678955,-,-,69,-,70.58823395,62.35293961,-,-,1469,1.1093365,0.8633886,0.01438981,20.29089355,-6.25,4.6875,-,1.5625,9.64800072,516.82263184,121.09999847,17.46833038,78.37607574,-,7.93200016,-,51,11.16790581,0.5095396,11.29017353,8.85707569,1.43937743,31.89314651,0.07,0.66499996,10.98039246,10,11.26799965,12,23.52941132,5,-,10.46606827,9.55448818,29.56516457,0.00521694,54,8.85499954,45.93399811,-2.46564198,-,13.71100044,13.5,-
